bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.077775,,,,,,,,,,,,aa1edef8-a426-42a7-878f-b289a04ffcb0,2319,,"[116.3, 45.8]",3825848,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Enrich Ametller,6700.0,Center Forward,168,Eibar,322,['58190851-83b8-4797-921b-83ef5edcabec'],55,,Head,,"[119.2, 44.8]",,"[{'location': [109.1, 51.3], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.9, 32.3], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.3, 31.6], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.5, 38.6], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.3, 43.8], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.9, 49.5], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.0, 44.1], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 41.7], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.6, 33.7], 'player': {'id': 25824, 'name': 'Ángel Trujillo Canorea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.9, 35.1], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.2, 30.9], 'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 46.8], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.4, 36.9], 'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,Wayward,0.110969335,Normal,Open Play,,,,Eibar,322,00:31:55.679,Shot,
,,,,,,,,,,,,,,,,0.231471,,,,,,,,,,,,1e573781-8b42-4ffa-899d-e03490e63ef1,2333,,"[103.2, 35.7]",3825848,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ander Capa Rodríguez,6699.0,Right Wing,169,Eibar,322,"['7e2f81ad-0913-4485-8a77-87d177d7ee84', 'a5239318-5b42-4cba-aac1-ee2fe1d95944']",52,,Right Foot,,"[105.3, 36.3]",True,"[{'location': [90.1, 64.1], 'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.8, 39.0], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.5, 41.9], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [100.0, 50.4], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 42.0], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 36.8], 'player': {'id': 25824, 'name': 'Ángel Trujillo Canorea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.8, 39.3], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Blocked,0.0734368,Half Volley,Open Play,,,,Eibar,322,00:32:52.736,Shot,
,,,,,,,,,,,,,,,,0.797165,,,,,,,,,,,,c33bf2ea-cceb-4cbc-a973-a3555c02b46d,2539,,"[80.2, 44.3]",3825848,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Trujillo Canorea,25824.0,Right Center Back,198,Levante UD,221,"['9c295964-9da5-4f1c-aafa-e8d6c3deaaa6', 'cbea5412-f805-45e1-90fd-c170612c55e7']",43,,Right Foot,,"[97.2, 34.2]",True,"[{'location': [101.5, 33.3], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.5, 53.5], 'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [81.4, 44.3], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [81.4, 21.6], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.5, 24.8], 'player': {'id': 26736, 'name': 'Borja Ekiza Imaz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.2, 34.2], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 38.2], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.2, 49.5], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 31.9], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.8, 43.6], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [92.7, 55.3], 'player': {'id': 24070, 'name': 'Saúl Berjón Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [84.3, 26.2], 'player': {'id': 23970, 'name': 'José María Martín-Bejarano Serrano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [80.0, 16.1], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [85.6, 64.4], 'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.5, 16.2], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [100.6, 46.2], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.6, 25.9], 'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.8, 40.0], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,Wayward,0.0063498276,Half Volley,Open Play,,,,Levante UD,221,00:43:43.877,Shot,True
,,,,,,,,,,,,,,,,0.260378,,,,,,,,,,,,33f86017-7558-4a21-87d2-56dab84e0b1a,2555,,"[113.4, 39.8]",3825848,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,199,Levante UD,221,"['1f04f6f8-7804-4b3d-949a-49d344fce88b', '53f9f28b-9ce6-4682-bbd9-6f0f4ef15eac']",21,True,Head,,"[113.7, 42.2]",,"[{'location': [115.2, 33.1], 'player': {'id': 26736, 'name': 'Borja Ekiza Imaz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 21.5], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.9, 35.5], 'player': {'id': 6700, 'name': 'Sergio Enrich Ametller'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.2, 40.6], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.3, 41.7], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.4, 46.3], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.5, 40.7], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.1, 39.3], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.7, 41.7], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 13.3], 'player': {'id': 6647, 'name': 'Zouhair Feddal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.1, 31.9], 'player': {'id': 25824, 'name': 'Ángel Trujillo Canorea'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.2, 41.7], 'player': {'id': 23791, 'name': 'Víctor Casadesús Castaño'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.7, 40.0], 'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.1, 43.6], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.7, 39.7], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4d3899b3-1c32-46cd-aee7-aac7793905b6,Wayward,0.11199375,Normal,Open Play,,,,Levante UD,221,00:44:21.672,Shot,True
,,,,,,,,,,,,,,,,1.169128,,,,,,,,,,,,73b3a059-c179-4d68-8f8f-0657153188af,2608,,"[107.3, 37.9]",3825848,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,206,Levante UD,221,['30e14bb7-4b69-44ca-8a15-4628551a6fe7'],39,,Head,,"[120.0, 43.2, 1.1]",,"[{'location': [119.3, 40.9], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.6, 50.1], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 29.4], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.3, 44.9], 'player': {'id': 27239, 'name': 'Aleksandar Pantić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 40.4], 'player': {'id': 6712, 'name': 'Gonzalo Escalante'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 41.0], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 35.4], 'player': {'id': 26736, 'name': 'Borja Ekiza Imaz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.2, 36.1], 'player': {'id': 23943, 'name': 'Rubén García Santos'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.7, 28.9], 'player': {'id': 27250, 'name': 'Nabil Ghilas'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",c9b4e9e5-3237-4776-9a90-418f982c8c24,Goal,0.07093956,Normal,Open Play,,,,Levante UD,221,00:47:39.261,Shot,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ff9a47b4-1a6d-44c7-ba3e-c51ee74831cc,117,,"[113.8, 35.9]",3825848,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja González Tomás,6566.0,Center Forward,10,Eibar,322,['47ddbb04-6f7c-4732-a365-9ded05d7a2f4'],44,,,,,,,,,,,,,,,Eibar,322,00:03:44.813,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed724098-9d33-48a8-a7c2-2d742d2b05ca,148,,"[62.3, 12.8]",3825848,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Left Center Forward,12,Eibar,322,['9355f56a-ca99-4c38-9752-b07a9f3e7dae'],33,,,,,,,,,,,,,,,Levante UD,221,00:04:33.855,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,1d9c8d0e-aa35-4fcb-ad54-359f1cbf4ad6,331,,"[79.6, 47.8]",3825848,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Ghilas,27250.0,Right Center Forward,29,Eibar,322,['fa837d79-a930-4656-9229-1cb5fface439'],21,,,,,,,,,,,,,,,Levante UD,221,00:11:21.719,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e5962e06-bb4d-4008-9885-ed0e3db06c4b,346,,"[65.9, 25.6]",3825848,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,31,Levante UD,221,"['ba38ecdb-623c-4df6-ba42-2f35767800c5', 'f7be4a37-4898-4ca0-80d0-a30a54ab5273']",48,,,,,,,,,,,,,,,Eibar,322,00:11:48.328,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a1f1fdee-0358-4d0e-a328-4dc0be869f26,422,,"[76.4, 24.1]",3825848,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Takashi Inui,5687.0,Left Wing,36,Levante UD,221,['14d995ae-5b6a-48c7-bbb6-7bf8659a0d70'],49,,,,,,,,,,,,,,,Eibar,322,00:14:49.750,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,972d8d75-eafa-463d-b9b0-5e86d14502b9,455,,"[69.8, 65.4]",3825848,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja González Tomás,6566.0,Center Forward,39,Eibar,322,['4486c4ad-cbfd-449e-8060-55e8b01cbf8f'],15,,,,,,,,,,,,,,,Eibar,322,00:16:15.801,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c7c1d113-ea5f-4c55-bde7-135888ea55e6,586,,"[45.6, 9.1]",3825848,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Right Center Midfield,45,Eibar,322,['a5ba5add-5744-4dbd-8ec4-757885d836d0'],58,,,,,,,,,,,,,,,Levante UD,221,00:19:58.777,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,94bd2b4b-24b0-43e7-93e4-91a4cfb576da,638,,"[52.9, 55.3]",3825848,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Martín-Bejarano Serrano,23970.0,Right Center Midfield,50,Eibar,322,"['9926e8d2-08b6-4dd6-a900-9520f3cfe94e', 'fcc49e5c-65be-4ffa-a75c-0e24d76da6d9']",30,,,,,,,,,,,,,,,Levante UD,221,00:21:30.915,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3017cde7-ea96-4d70-8d00-b859d19a3c8a,691,,"[51.8, 5.5]",3825848,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,52,Levante UD,221,['3deaece8-259a-476d-a03a-fafafd806bb0'],29,,,,,,,,,,,,,,,Eibar,322,00:22:29.027,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0c70671c-b627-4735-aa92-7a9c7b883eae,732,,"[68.5, 38.7]",3825848,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja González Tomás,6566.0,Center Forward,56,Levante UD,221,['fd67f0c8-ae09-4a51-a8ec-5177ae1bdc75'],22,,,,,,,,,,,,,,,Eibar,322,00:24:22.843,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3018ead7-6a8e-4cd7-917f-03ad4fa363fe,1081,,"[101.7, 51.9]",3825848,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil Ghilas,27250.0,Right Center Forward,74,Levante UD,221,['8dfb8cf8-6c14-403b-ae3e-9c606703db01'],35,,,,,,,,,,,,,,,Levante UD,221,00:32:35.488,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,Handball,,,,,,,,,d76ff25a-5cc8-4a71-9fcc-17de6998c4e2,1224,,"[12.0, 10.0]",3825848,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Juncà Reñé,6776.0,Left Back,80,Levante UD,221,,27,,,,,,,,,,,,,,,Eibar,322,00:35:27.292,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,d3bbaa09-3a14-4853-80b6-c9affc0d4c54,1243,,"[63.8, 12.6]",3825848,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Borja González Tomás,6566.0,Center Forward,82,Levante UD,221,['a20adad3-2f96-46a6-8077-71f3bea12139'],57,,,,,,,,,,,,,,,Eibar,322,00:36:57.047,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f34e5aad-25fb-455f-8c33-2fdcade5c999,1529,,"[52.5, 63.7]",3825848,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,94,Eibar,322,"['6b0441aa-eca5-4a60-be69-2ca1073f022d', 'cb18c3e8-4a6b-4958-9aa5-0e53378940ac']",6,,,,,,,,,,,,,,,Levante UD,221,00:45:06.796,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,406932f9-6bc6-4742-91a2-c7d19e714137,1538,,"[92.7, 22.0]",3825848,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Takashi Inui,5687.0,Left Wing,95,Eibar,322,['96b35fd7-02d4-4a69-8284-9713e2b465bf'],38,,,,,,,,,,,,,,,Eibar,322,00:45:38.290,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,87d880dd-7620-4887-ae22-c90ffd0ba154,1640,,"[42.7, 8.4]",3825848,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Juncà Reñé,6776.0,Left Back,100,Levante UD,221,['7836a1de-a1c9-45d3-81ab-e480caac0c38'],9,,,,,,,,,,,,,,,Eibar,322,00:01:09.493,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,64561065-bd2d-4aa6-b908-9af1a6ba75db,1791,,"[89.0, 69.0]",3825848,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,113,Levante UD,221,['6f4c2ce4-810d-4288-b8a0-d852038b016f'],26,,,,,,,,,,,,,,,Eibar,322,00:08:26.726,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f4b0f946-2ac6-455c-94dd-9de1cb1039ae,1799,,"[23.2, 74.1]",3825848,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Gontán Gallardo,6742.0,Right Wing,114,Levante UD,221,['e43480a3-d04d-4c79-a221-e09217c14bd7'],33,,,,,,,,,,,,,,,Eibar,322,00:09:33.784,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4e0ffe82-8dd5-4b41-ace4-1f6b77397bec,1803,,"[5.7, 5.6]",3825848,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Pantić,27239.0,Left Center Back,115,Levante UD,221,['a91affac-6b48-48b5-9c81-51b3ec0ed3f9'],9,,,,,,,,,,,,,,,Eibar,322,00:10:09.477,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dd6f48fb-5993-4640-857b-cf17801a5569,1836,,"[73.5, 73.6]",3825848,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,117,Eibar,322,['fa981ed7-7ee1-4bee-a8a6-867de7f5281b'],2,,,,,,,,,,,,,,,Levante UD,221,00:11:02.633,Foul Committed,
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,5b45b0eb-dc01-46d8-a50e-a42e9ad7a0bd,1898,,"[67.6, 72.6]",3825848,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Gontán Gallardo,6742.0,Right Wing,121,Levante UD,221,"['449bbaaf-991d-4098-8542-207cf60f58a1', '705b5e5c-b496-44cf-b383-b09e863fcb20']",54,,,,,,,,,,,,,,,Eibar,322,00:13:54.863,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,412bff19-8ec8-4c34-abab-32604c84ab50,1926,,"[22.3, 55.5]",3825848,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,123,Levante UD,221,['2ddf8f86-4407-4eee-80c9-cae982dbcb49'],34,,,,,,,,,,,,,,,Eibar,322,00:14:34.113,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,234a7410-452f-42b6-a81f-22e9779854a7,2001,,"[90.5, 72.9]",3825848,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,130,Levante UD,221,['590976be-1acc-4850-99e9-e365eb8fc467'],26,,,,,,,,,,,,,,,Eibar,322,00:18:26.876,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e2ef51a0-a3a0-43ea-8587-cee64201b5be,2036,,"[73.1, 26.2]",3825848,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,136,Levante UD,221,"['341e7229-868d-400d-ba75-b704d9119231', 'c55a18d4-b33c-4a15-b6dc-f95edc615b64']",12,,,,,,,,,,,,,,,Eibar,322,00:20:12.987,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,9e3f24c3-baab-431d-985d-6ee3f71221d3,2048,,"[68.4, 54.4]",3825848,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Trujillo Canorea,25824.0,Right Center Back,137,Levante UD,221,['66428af2-1b31-4841-97e1-2248dfec8e28'],48,,,,,,,,,,,,,,,Levante UD,221,00:20:48.846,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,195a9928-91c9-4913-a3a1-5e39da863039,2075,,"[52.9, 73.2]",3825848,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,143,Levante UD,221,['96e96cdc-7045-4910-aee0-281fc9034241'],47,,,,,,,,,,,,,,,Eibar,322,00:22:47.909,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,a1934547-8a06-4011-9e48-6399d2f0a31b,2120,,"[96.2, 16.7]",3825848,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,148,Levante UD,221,['d3552510-ae20-4233-8576-18b9300f6e55'],19,,,,,,,,,,,,,,,Eibar,322,00:24:19.627,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,4effa861-8041-4869-adda-7d1457d2563e,2128,,"[103.8, 8.8]",3825848,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Ghilas,27250.0,Center Forward,150,Eibar,322,['08be22c1-f4e2-450b-b125-0ce3e9db612f'],45,,,,,,,,,,,,,,,Levante UD,221,00:24:45.360,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,af47091b-788b-4483-a9af-667b2c06e6ea,2146,,"[55.7, 24.4]",3825848,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Juncà Reñé,6776.0,Left Back,152,Levante UD,221,['01bc16de-db28-4550-9841-c6249014b39e'],42,,,,,,,,,,,,,,,Eibar,322,00:25:42.403,Foul Committed,
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,2b67dc34-2c63-4640-b400-bcb870aa2e3c,2155,,"[47.5, 39.7]",3825848,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Casadesús Castaño,23791.0,Right Center Midfield,154,Eibar,322,"['5b553b55-7f57-4f87-8739-763a786b3eb3', '6adbeaef-c38c-4137-8c14-f31b24ad7bb2']",14,,,,,,,,,,,,,,,Levante UD,221,00:27:14.976,Foul Committed,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,6315d5ab-3639-4e21-a3a2-35223c79ae74,2214,,"[66.6, 74.1]",3825848,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,160,Levante UD,221,['a6454c43-6512-4d9c-85da-b91876247abb'],42,,,,,,,,,,,,,,,Eibar,322,00:28:42.974,Foul Committed,
